km,klass,surface,highway,tracktype,smoothness,dist_m
115.47921488345835,asfalt,asphalt,tertiary,NA,NA,0
115.76499374447206,asfalt,asphalt,tertiary,NA,NA,0
115.97265575297827,asfalt (eeldus),NA,unclassified,NA,NA,0
116.24385422718095,asfalt,asphalt,tertiary,NA,NA,0
116.4862806916154,asfalt,asphalt,tertiary,NA,NA,0
116.74111382178297,asfalt,asphalt,tertiary,NA,NA,0
117.01373154286482,asfalt,asphalt,tertiary,NA,NA,0
117.25285788089701,asfalt,asphalt,tertiary,NA,NA,0
117.49747271339126,asfalt,asphalt,tertiary,NA,NA,0
117.7934950598887,asfalt,asphalt,tertiary,NA,NA,0
117.99569067655385,asfalt,asphalt,tertiary,NA,NA,0
118.24955168033418,asfalt,asphalt,tertiary,NA,NA,1
118.48902852815279,asfalt,asphalt,tertiary,NA,NA,0
118.79333184792053,asfalt,asphalt,tertiary,NA,NA,0
118.97562144341278,asfalt,asphalt,tertiary,NA,NA,0
119.24954984148962,asfalt,asphalt,tertiary,NA,NA,0
119.53896521357271,asfalt,asphalt,tertiary,NA,NA,0
119.73225913244447,asfalt,asphalt,tertiary,NA,NA,0
120.00541083362624,asfalt,asphalt,tertiary,NA,NA,0
120.28889454213598,asfalt,asphalt,tertiary,NA,NA,1
120.4793790877849,asfalt,asphalt,tertiary,NA,NA,0
120.75880480258468,asfalt,asphalt,tertiary,NA,NA,0
120.96325629445275,asfalt,asphalt,cycleway,NA,NA,0
121.24092322680515,kruus,compacted,cycleway,NA,intermediate,0
121.53233446280572,kruus,compacted,cycleway,NA,intermediate,1
121.72397948253932,kruus,compacted,cycleway,NA,intermediate,0
122.004407059166,kruus,compacted,cycleway,NA,intermediate,0
122.28273332636904,kruus,compacted,cycleway,NA,intermediate,0
122.46551444505793,kruus,compacted,cycleway,NA,intermediate,1
122.73928375676002,pinnas,grass,track,grade5,NA,0
123.01997724211755,kruus,compacted,cycleway,NA,intermediate,0
123.20692474041958,kruus,compacted,cycleway,NA,intermediate,0
123.48762658324019,kruus,compacted,cycleway,NA,intermediate,0
123.76749656543187,kruus,compacted,cycleway,NA,intermediate,0
123.96111807108335,kruus,compacted,cycleway,NA,intermediate,0
124.26014063787095,kruus,compacted,cycleway,NA,intermediate,0
124.45958929880177,kruus,compacted,cycleway,NA,intermediate,1
124.75862133586439,kruus,compacted,cycleway,NA,intermediate,0
124.9577849393207,kruus,compacted,cycleway,NA,intermediate,0
125.25711778563141,kruus,compacted,cycleway,NA,intermediate,1
125.53474142467567,kruus,compacted,cycleway,NA,intermediate,0
125.76348705862178,kruus (eeldus),NA,track,grade4,NA,0
126.00390193080935,kruus,compacted,cycleway,NA,intermediate,0
126.29588290355808,kruus,compacted,cycleway,NA,intermediate,0
126.49030021733647,kruus,compacted,cycleway,NA,intermediate,0
126.7693509757758,kruus,compacted,cycleway,NA,intermediate,1
127.00041937439102,kruus,compacted,cycleway,NA,intermediate,0
127.22308989908535,kruus,compacted,cycleway,NA,intermediate,0
127.4696201378336,kruus,compacted,cycleway,NA,intermediate,0
127.72334772334987,kruus,compacted,cycleway,NA,intermediate,0
128.01582419922622,kruus,compacted,cycleway,NA,intermediate,1
128.2106521095567,kruus,compacted,cycleway,NA,intermediate,1
128.5020658568481,kruus,compacted,cycleway,NA,intermediate,0
128.79456502744455,kruus,compacted,cycleway,NA,intermediate,0
128.98940804495413,kruus,compacted,cycleway,NA,intermediate,0
129.2814378928839,kruus,compacted,cycleway,NA,intermediate,1
129.47629036900156,kruus,compacted,cycleway,NA,intermediate,1
129.76881798338857,kruus,compacted,cycleway,NA,intermediate,1
129.96308652194682,kruus,compacted,cycleway,NA,intermediate,0
130.25514466823063,kruus,compacted,cycleway,NA,intermediate,0
130.53944169127342,kruus,compacted,cycleway,NA,intermediate,0
130.7474842807515,kruus,compacted,cycleway,NA,intermediate,0
130.99583801044685,kruus,compacted,cycleway,NA,intermediate,0
131.25861352091115,kruus,compacted,cycleway,NA,intermediate,0
131.52194331228256,kruus,compacted,cycleway,NA,intermediate,0
131.7916749086557,kruus,compacted,cycleway,NA,intermediate,1
131.9790547714375,kruus,compacted,cycleway,NA,intermediate,1
132.26012160483563,kruus,compacted,cycleway,NA,intermediate,1
132.54150596561942,kruus,compacted,cycleway,NA,intermediate,0
132.72982383833394,kruus,compacted,cycleway,NA,intermediate,0
133.03061848448652,kruus,compacted,cycleway,NA,intermediate,0
133.2774159577499,kruus,compacted,cycleway,NA,intermediate,0
133.5239349206397,kruus,compacted,cycleway,NA,intermediate,0
133.71559709062157,kruus,compacted,cycleway,NA,intermediate,0
134.00337670598861,kruus,compacted,cycleway,NA,intermediate,0
134.28119847880288,kruus,compacted,cycleway,NA,intermediate,1
134.46333099144616,kruus,compacted,cycleway,NA,intermediate,0
134.7364609448015,kruus,compacted,cycleway,NA,intermediate,0
135.03406246488692,kruus,compacted,cycleway,NA,intermediate,0
135.23255116271727,kruus,compacted,cycleway,NA,intermediate,0
135.53015870682273,kruus,compacted,cycleway,NA,intermediate,1
135.7286508540382,kruus,compacted,cycleway,NA,intermediate,0
136.02610749713983,kruus,compacted,cycleway,NA,intermediate,0
136.22475820891833,kruus,compacted,cycleway,NA,intermediate,1
136.522220019928,kruus,compacted,cycleway,NA,intermediate,0
136.72071900531182,kruus,compacted,cycleway,NA,intermediate,0
137.0183420139353,kruus,compacted,cycleway,NA,intermediate,0
137.2162761814379,kruus,compacted,cycleway,NA,intermediate,0
137.51447167341794,kruus,compacted,cycleway,NA,intermediate,1
137.71240927797743,kruus,compacted,cycleway,NA,intermediate,0
138.00988649777366,kruus,compacted,cycleway,NA,intermediate,0
138.20855181888106,kruus,compacted,cycleway,NA,intermediate,0
138.49559776258414,kruus,compacted,cycleway,NA,intermediate,0
138.79081011312667,kruus,compacted,cycleway,NA,intermediate,0
138.9881882682685,kruus,compacted,cycleway,NA,intermediate,0
139.2473647367093,kruus,compacted,cycleway,NA,intermediate,0
139.5303665639993,kruus,compacted,path,NA,intermediate,1
139.73031849417146,kruus,compacted,path,NA,intermediate,1
140.0293561605955,kruus,compacted,path,NA,intermediate,1
140.22768772314905,kruus,compacted,path,NA,intermediate,0
140.49716101256118,asfalt,asphalt,tertiary,NA,NA,1
140.72712758175828,asfalt,asphalt,tertiary,NA,NA,0
141.03496379889143,asfalt,asphalt,tertiary,NA,NA,0
141.23277977077024,asfalt,asphalt,tertiary,NA,NA,0
141.4814432373697,asfalt,asphalt,tertiary,NA,NA,0
141.7280618083509,asfalt,asphalt,tertiary,NA,NA,0
142.03847297951546,asfalt,asphalt,tertiary,NA,NA,1
142.22734739962416,asfalt,asphalt,tertiary,NA,NA,0
142.51085650273194,asfalt,asphalt,tertiary,NA,NA,0
142.79516670253443,asfalt,asphalt,tertiary,NA,NA,0
142.97925232161865,asfalt,asphalt,tertiary,NA,NA,0
143.21526866732003,asfalt,asphalt,tertiary,NA,NA,0
143.51833147579316,asfalt,asphalt,tertiary,NA,NA,0
143.75527414455584,asfalt,asphalt,tertiary,NA,NA,0
143.97675929599484,asfalt,asphalt,tertiary,NA,NA,0
144.2267276787223,asfalt,asphalt,tertiary,NA,NA,0
144.50857100936867,asfalt,asphalt,tertiary,NA,NA,0
144.78994578854417,asfalt,asphalt,tertiary,NA,NA,0
144.97737453104577,asfalt,asphalt,tertiary,NA,NA,0
145.24033394774543,asfalt,asphalt,tertiary,NA,NA,1
145.52310606617726,asfalt,asphalt,tertiary,NA,NA,0
145.7513986681694,asfalt,asphalt,tertiary,NA,NA,0
145.97223778914437,asfalt,asphalt,tertiary,NA,NA,0
146.2534072141933,asfalt,asphalt,tertiary,NA,NA,0
146.50145206263022,asfalt,asphalt,tertiary,NA,NA,0
146.78878696540465,asfalt,asphalt,tertiary,NA,NA,0
146.98048214221475,asfalt,asphalt,tertiary,NA,NA,0
147.26889725229378,asfalt,asphalt,tertiary,NA,NA,0
147.50003048916568,asfalt,asphalt,tertiary,NA,NA,0
147.76557296971438,asfalt,asphalt,tertiary,NA,NA,0
147.97405941249752,asfalt,asphalt,tertiary,NA,NA,0
148.26158623702557,asfalt,asphalt,tertiary,NA,NA,0
148.47120885574967,asfalt,asphalt,tertiary,NA,NA,0
148.77441958943936,asfalt,asphalt,tertiary,NA,NA,0
149.03091408130325,asfalt,asphalt,tertiary,NA,NA,0
149.26130401365253,asfalt,asphalt,tertiary,NA,NA,0
149.53317658907883,asfalt,asphalt,tertiary,NA,NA,0
149.747625760088,asfalt,asphalt,tertiary,NA,NA,0
150.0391721352516,asfalt,asphalt,tertiary,NA,NA,0
150.28109465261522,asfalt,asphalt,tertiary,NA,NA,0
150.48083731405026,asfalt,asphalt,tertiary,NA,NA,0
150.77405886409548,asfalt,asphalt,tertiary,NA,NA,0
151.01678535966428,asfalt,asphalt,tertiary,NA,NA,0
151.27149594673833,asfalt,asphalt,tertiary,NA,NA,0
151.52180096343892,kruus,compacted,tertiary,NA,NA,0
151.75260385442942,asfalt (eeldus),NA,unclassified,NA,NA,0
152.02646522698603,asfalt (eeldus),NA,unclassified,NA,NA,0
152.25620561827776,asfalt (eeldus),NA,unclassified,NA,NA,0
152.47243742271573,asfalt (eeldus),NA,unclassified,NA,NA,0
152.7560799468104,asfalt (eeldus),NA,unclassified,NA,NA,0
152.98730917402509,asfalt (eeldus),NA,unclassified,NA,NA,0
153.25440984025113,asfalt (eeldus),NA,residential,NA,NA,0
153.49082539604268,asfalt (eeldus),NA,residential,NA,NA,1
153.76156306734453,asfalt (eeldus),NA,residential,NA,NA,0
153.98899747898355,asfalt,asphalt,secondary,NA,NA,0
154.2771811259644,asfalt,asphalt,tertiary,NA,NA,0
154.5309660802976,asfalt,asphalt,tertiary,NA,NA,0
154.7152000452749,asfalt,asphalt,tertiary,NA,NA,0
154.99263616352997,asfalt,asphalt,tertiary,NA,NA,0
155.24214896061412,asfalt,asphalt,tertiary,NA,NA,0
155.53438132660116,asfalt,asphalt,tertiary,NA,NA,0
155.78974416366555,asfalt,asphalt,tertiary,NA,NA,0
155.97191363360537,asfalt (eeldus),NA,unclassified,NA,NA,0
156.22195507779955,asfalt (eeldus),NA,unclassified,NA,NA,0
156.4909607650997,asfalt (eeldus),NA,unclassified,NA,NA,0
156.75723336419824,asfalt (eeldus),NA,unclassified,NA,NA,0
157.00502192657214,asfalt (eeldus),NA,unclassified,NA,NA,0
157.27658305078344,asfalt (eeldus),NA,unclassified,NA,NA,0
157.50506740140386,asfalt (eeldus),NA,unclassified,NA,NA,0
157.75674980316683,asfalt (eeldus),NA,unclassified,NA,NA,0
158.01354327757463,asfalt (eeldus),NA,unclassified,NA,NA,0
158.23552942118087,asfalt (eeldus),NA,unclassified,NA,NA,0
158.46625905399955,asfalt (eeldus),NA,unclassified,NA,NA,0
158.72664011853337,asfalt (eeldus),NA,unclassified,NA,NA,0
159.0110513965593,asfalt (eeldus),NA,unclassified,NA,NA,0
159.24417823461943,asfalt (eeldus),NA,unclassified,NA,NA,0
159.52839460860432,asfalt (eeldus),NA,unclassified,NA,NA,1
159.73947663851462,asfalt (eeldus),NA,unclassified,NA,NA,0
159.99488885907985,asfalt (eeldus),NA,unclassified,NA,NA,0
160.25722525441006,asfalt (eeldus),NA,unclassified,NA,NA,0
160.5136110313317,asfalt (eeldus),NA,unclassified,NA,NA,0
160.75862619739414,asfalt,asphalt,tertiary,NA,NA,0
161.03203634240816,asfalt,asphalt,tertiary,NA,NA,0
161.2316760651896,asfalt,asphalt,tertiary,NA,NA,0
161.50328555505754,asfalt,asphalt,tertiary,NA,NA,1
161.7494737223921,asfalt,asphalt,tertiary,NA,NA,0
162.01203502518442,asfalt,asphalt,tertiary,NA,NA,0
162.26501438320705,asfalt,asphalt,tertiary,NA,NA,1
162.4985696724311,asfalt,asphalt,tertiary,NA,NA,0
162.7406470759621,asfalt (eeldus),NA,unclassified,NA,NA,0
163.00365775574636,asfalt (eeldus),NA,unclassified,NA,NA,0
163.25970027084102,asfalt (eeldus),NA,unclassified,NA,NA,0
163.49370470136483,asfalt (eeldus),NA,unclassified,NA,NA,0
163.75947233875797,asfalt (eeldus),NA,unclassified,NA,NA,0
164.00834583685426,asfalt (eeldus),NA,residential,NA,NA,0
164.26540711532334,asfalt (eeldus),NA,residential,NA,NA,0
164.50346303128453,asfalt (eeldus),NA,residential,NA,NA,1
164.7209976522896,teadmata,NA,track,NA,NA,73
164.9849031938757,kruus (eeldus),NA,track,NA,NA,0
165.27295431831018,kruus (eeldus),NA,track,NA,NA,0
165.50907213504593,kruus,compacted,track,NA,NA,0
165.76413656146286,kruus,compacted,track,NA,NA,0
165.98466625860243,kruus,compacted,unclassified,NA,NA,0
166.240535120587,asfalt,asphalt,unclassified,NA,NA,0
166.509637870973,asfalt,asphalt,unclassified,NA,NA,0
166.72882257962365,asfalt,asphalt,unclassified,NA,NA,0
166.98019811512117,asfalt,asphalt,unclassified,NA,NA,0
167.2222422930893,asfalt,asphalt,unclassified,NA,NA,0
167.51027096720156,asfalt,asphalt,tertiary,NA,NA,0
167.72893069580576,asfalt,asphalt,tertiary,NA,NA,0
168.0287498570819,asfalt,asphalt,tertiary,NA,NA,1
168.2668823248791,asfalt,asphalt,tertiary,NA,NA,0
168.53540123228206,asfalt,asphalt,tertiary,NA,NA,0
168.76019596948422,asfalt,asphalt,tertiary,NA,NA,0
169.00663856119868,asfalt,asphalt,tertiary,NA,NA,0
169.23615004605978,asfalt,asphalt,tertiary,NA,NA,0
169.52480216302519,asfalt,asphalt,tertiary,NA,NA,0
169.7704890716023,asfalt,asphalt,tertiary,NA,NA,0
170.0126040436473,asfalt,asphalt,tertiary,NA,NA,0
170.26518618069463,asfalt,asphalt,tertiary,NA,NA,0
170.50345078655747,asfalt,asphalt,tertiary,NA,NA,0
170.7650213601837,asfalt,asphalt,tertiary,NA,NA,0
171.01921064562532,asfalt,asphalt,primary,NA,NA,0
171.23510915758627,asfalt,asphalt,primary,NA,NA,0
171.49146366901576,asfalt,asphalt,primary,NA,NA,0
171.7286109030132,asfalt,asphalt,primary,NA,NA,0
171.99338088019059,asfalt,asphalt,primary,NA,NA,0
172.263907388434,asfalt,asphalt,primary,NA,NA,0
172.50447990184549,asfalt,asphalt,service,NA,NA,0
195.27128198376928,asfalt,asphalt,service,NA,NA,0
195.47804701262325,kruus (eeldus),NA,track,NA,NA,0
195.7687210542231,kruus (eeldus),NA,track,NA,NA,0
195.98511769398402,kruus (eeldus),NA,track,NA,NA,0
196.26595889185575,kruus (eeldus),NA,track,NA,NA,0
196.506813866888,kruus (eeldus),NA,track,NA,NA,0
196.78045623040737,teadmata,NA,service,NA,NA,0
196.99802251900786,kruus (eeldus),NA,track,NA,NA,0
197.2392374946963,kruus (eeldus),NA,track,NA,NA,0
197.50682024064807,kruus (eeldus),NA,track,NA,NA,0
197.7545046385974,kruus (eeldus),NA,track,NA,NA,0
198.001595897276,kruus (eeldus),NA,track,NA,NA,0
198.24327006977077,kruus (eeldus),NA,track,NA,NA,0
198.51514846272843,asfalt (eeldus),NA,unclassified,NA,NA,0
198.75600689980544,asfalt (eeldus),NA,unclassified,NA,NA,0
199.02052407457037,asfalt (eeldus),NA,unclassified,NA,NA,0
199.27518992188783,asfalt (eeldus),NA,unclassified,NA,NA,0
199.51300930522697,teadmata,NA,service,NA,NA,0
199.74208153995644,teadmata,NA,service,NA,NA,0
200.01823581966545,teadmata,NA,service,NA,NA,0
200.27887403765433,teadmata,NA,service,NA,NA,1
200.52584436146108,teadmata,NA,service,NA,NA,0
200.75465159922265,teadmata,NA,service,NA,NA,0
200.98521878162506,teadmata,NA,service,NA,NA,0
201.23513035435099,teadmata,NA,service,NA,NA,0
201.50654815775553,asfalt (eeldus),NA,unclassified,NA,NA,0
201.75519438000651,kruus,unpaved,tertiary,NA,NA,0
202.04014740079356,kruus,unpaved,tertiary,NA,NA,0
202.23568776695905,kruus,unpaved,tertiary,NA,NA,0
202.50933628207594,kruus (eeldus),NA,track,NA,NA,0
202.74797063468665,kruus (eeldus),NA,track,NA,NA,0
202.97238227339852,kruus (eeldus),NA,track,NA,NA,0
203.2460500978984,kruus (eeldus),NA,track,NA,NA,0
203.49441538541615,kruus (eeldus),NA,track,NA,NA,0
203.77210867136333,kruus (eeldus),NA,track,NA,NA,0
203.99665786355135,kruus,unpaved,tertiary,NA,NA,0
204.2536209996159,kruus,unpaved,tertiary,NA,NA,0
204.49220528277615,kruus,unpaved,tertiary,NA,NA,0
204.77350316462076,kruus,unpaved,tertiary,NA,NA,0
204.96491742810915,kruus,unpaved,tertiary,NA,NA,0
205.25737520454024,kruus,unpaved,tertiary,NA,NA,0
205.4903681983328,kruus,unpaved,tertiary,NA,NA,0
205.75909027190727,asfalt,asphalt,tertiary,NA,NA,0
205.98012518720768,asfalt,asphalt,tertiary,NA,NA,0
206.27937560006671,asfalt,asphalt,tertiary,NA,NA,0
206.52018472744868,asfalt,asphalt,tertiary,NA,NA,0
206.78321072638315,kruus (eeldus),NA,track,grade3,NA,0
207.0208406682694,asfalt,asphalt,tertiary,NA,NA,0
207.2891137727318,asfalt,asphalt,tertiary,NA,NA,0
207.50210075202173,asfalt,asphalt,tertiary,NA,NA,0
207.7883537097905,asfalt,asphalt,tertiary,NA,NA,0
208.00466495624167,asfalt,asphalt,tertiary,NA,NA,0
208.2648927821342,asfalt,asphalt,tertiary,NA,NA,0
208.5027784745385,asfalt,asphalt,tertiary,NA,NA,0
208.76481399574078,asfalt,asphalt,tertiary,NA,NA,0
209.0069571324798,asfalt,asphalt,tertiary,NA,NA,0
209.21426990947097,asfalt,asphalt,tertiary,NA,NA,0
209.51961633080285,asfalt,asphalt,tertiary,NA,NA,1
209.7662880434558,asfalt,asphalt,tertiary,NA,NA,0
210.01457766240247,asfalt,asphalt,tertiary,NA,NA,0
210.28366610599917,asfalt,asphalt,tertiary,NA,NA,0
210.5219541574925,asfalt,asphalt,tertiary,NA,NA,0
210.7565859350287,asfalt,asphalt,tertiary,NA,NA,0
211.00227203360475,asfalt,asphalt,tertiary,NA,NA,0
211.2416789913788,asfalt,asphalt,tertiary,NA,NA,0
211.49169398818503,asfalt,asphalt,tertiary,NA,NA,0
211.747007415121,asfalt,asphalt,tertiary,NA,NA,0
211.99266664236973,asfalt,asphalt,tertiary,NA,NA,0
212.23213706024893,asfalt,asphalt,tertiary,NA,NA,0
212.51272882620069,asfalt,asphalt,tertiary,NA,NA,0
212.73001670044326,asfalt,asphalt,tertiary,NA,NA,0
212.99178357321452,asfalt,asphalt,tertiary,NA,NA,0
213.24147537149491,asfalt,asphalt,tertiary,NA,NA,0
213.4843098434357,asfalt,asphalt,tertiary,NA,NA,0
213.76623643822612,asfalt,asphalt,tertiary,NA,NA,0
214.01182394648157,asfalt,asphalt,tertiary,NA,NA,0
214.2764841812057,asfalt,asphalt,tertiary,NA,NA,0
214.46647290495832,asfalt,asphalt,tertiary,NA,NA,0
214.73088917464727,asfalt,asphalt,tertiary,NA,NA,0
214.99578069366925,asfalt,asphalt,tertiary,NA,NA,0
215.21427422456833,asfalt,asphalt,tertiary,NA,NA,0
215.49526991265213,asfalt,asphalt,tertiary,NA,NA,0
215.75192112537383,asfalt (eeldus),NA,unclassified,grade1,NA,0
216.02909921920846,asfalt (eeldus),NA,unclassified,grade1,NA,0
216.25976061768762,asfalt (eeldus),NA,unclassified,grade1,NA,0
216.50592917025656,asfalt (eeldus),NA,unclassified,grade1,NA,0
216.73386160491447,kruus (eeldus),NA,track,NA,NA,0
216.98827440447073,kruus (eeldus),NA,track,NA,NA,0
217.27047432298454,kruus (eeldus),NA,track,NA,NA,0
217.504867387062,kruus (eeldus),NA,track,NA,NA,0
217.71320761695148,kruus (eeldus),NA,track,NA,NA,0
217.99969025373284,kruus (eeldus),NA,track,grade4,NA,0
218.27400145358536,kruus (eeldus),NA,track,grade4,NA,0
218.47978518076073,asfalt (eeldus),NA,unclassified,NA,NA,0
218.72783074430356,kruus,unpaved,unclassified,NA,NA,0
218.9953212678292,kruus,unpaved,unclassified,NA,NA,0
219.28164488259856,kruus,unpaved,unclassified,NA,NA,1
219.46269014061798,kruus,unpaved,unclassified,NA,NA,0
219.73260840589703,kruus,unpaved,unclassified,NA,NA,0
220.02032253957708,kruus,unpaved,unclassified,NA,NA,0
220.22012953587998,kruus,unpaved,unclassified,NA,NA,0
220.49889425421136,asfalt,asphalt,unclassified,NA,NA,0
220.7411640687715,asfalt,asphalt,tertiary,NA,NA,0
220.97014575853632,asfalt,asphalt,tertiary,NA,NA,0
221.23872211386927,asfalt,asphalt,tertiary,NA,NA,0
221.48482092214164,asfalt,asphalt,tertiary,NA,NA,0
221.77152557988026,asfalt,asphalt,tertiary,NA,NA,0
222.0003629469852,asfalt,asphalt,cycleway,NA,NA,3
222.25407746984638,teadmata,unpaved,track,NA,NA,39
222.50330628226692,teadmata,asphalt,tertiary,NA,NA,49
222.77586087855184,asfalt,asphalt,tertiary,NA,NA,0
223.00758548645132,kruus (eeldus),NA,track,NA,NA,0
223.2464003666033,asfalt (eeldus),NA,unclassified,NA,NA,0
223.49268709490693,asfalt,asphalt,unclassified,NA,NA,0
223.72466934454835,asfalt,asphalt,unclassified,NA,NA,0
224.00906459065766,asfalt,asphalt,tertiary,NA,NA,0
224.23772955032717,asfalt,asphalt,tertiary,NA,NA,0
224.49956988835723,asfalt,asphalt,tertiary,NA,NA,0
224.7795115701092,asfalt,asphalt,tertiary,NA,NA,0
224.9931845463278,asfalt,asphalt,tertiary,NA,NA,0
225.24076068407663,asfalt,asphalt,tertiary,NA,NA,0
225.53913380077256,asfalt,asphalt,tertiary,NA,NA,0
225.75927434950722,asfalt,asphalt,tertiary,NA,NA,0
226.00336014728592,asfalt,asphalt,tertiary,NA,NA,0
226.226045749324,asfalt,asphalt,tertiary,NA,NA,0
226.49936570797755,asfalt,asphalt,tertiary,NA,NA,0
226.79198758831936,asfalt,asphalt,residential,NA,NA,0
227.02522770569118,asfalt,asphalt,residential,NA,NA,0
227.22807286793878,asfalt,asphalt,residential,NA,NA,0
227.48378395565751,asfalt (eeldus),NA,residential,NA,NA,0
227.7576765396592,asfalt,asphalt,residential,NA,NA,0
228.043368573914,asfalt,asphalt,residential,NA,NA,0
228.21921866302156,asfalt,asphalt,residential,NA,NA,0
228.48314912812933,asfalt,asphalt,residential,NA,NA,0
228.740210347698,asfalt,asphalt,residential,NA,NA,0
228.99790250308638,asfalt,asphalt,residential,NA,NA,0
229.29642868065608,kruus,NA,track,grade1,NA,0
229.49409241388042,kruus,NA,track,grade1,NA,0
229.78981073482626,kruus,NA,track,grade1,NA,0
230.00517526975815,kruus,NA,track,grade1,NA,0
230.24476330213434,kruus,NA,track,grade1,NA,0
230.5154389928931,kruus,NA,track,grade1,NA,0
230.73636866368136,kruus,NA,track,grade1,NA,0
230.98562656049066,kruus,NA,track,grade1,NA,0
231.25154314088013,kruus,NA,track,grade1,NA,0
231.53737087209421,kruus,NA,track,grade1,NA,0
231.75437749711386,kruus,NA,track,grade1,NA,1
231.97200630454256,kruus,NA,track,grade1,NA,0
232.25295331582777,kruus,NA,track,grade1,NA,0
232.5008397099222,kruus,NA,track,grade1,NA,0
232.71484249211724,kruus,NA,track,grade1,NA,0
232.99051441723708,kruus,NA,track,grade1,NA,0
